CO,DV,HR,NO,NO2,NOx,O3,PB,PM10,PM2.5,PP,RS,SO2,TMP,VV
1.9932823516332983,166.38328958476902,37.42874830266607,0.010731471598943984,0.012540788208956022,0.023319339682870466,0.027762814226240523,712.6761546019036,96.62663233126585,28.110677238820863,0.0,325.29787343335397,0.005621610784697873,27.009549803194073,3.0828004563593696
2.185546373822194,143.04279097058594,37.81829400839753,0.017862571347290628,0.015066356653064467,0.03309303035685827,0.027925686128471815,710.1310473028177,105.45296583021073,34.36021246719019,0.0,327.5437282458179,0.005829233416873624,29.415133197234724,2.979440321767183
2.369414230268465,154.72150635287244,49.0582040861602,0.03743047062743433,0.020554395832691367,0.05811654574827002,0.016117983821420653,708.7136198906776,123.03819503005363,41.683773455697235,0.0,200.94896985725902,0.005068522593551704,26.230154376152356,2.57397121527135
2.3852121249823313,174.41790248664793,61.068434531005316,0.04297782299528992,0.018733669303372256,0.06170923752904549,0.012024216407589421,707.897493512766,141.92463421370684,47.86741275887709,0.0,207.17760340190029,0.004277815212235636,23.890686497257484,2.603580913920789
2.39938725464607,184.73647538889622,67.11079071175449,0.043752941366807484,0.015665718957718466,0.05930290133599943,0.012070923087798944,706.573230108609,161.10720421260623,53.86379814352791,0.0,265.33733683470564,0.0037816236446950235,23.79742393133461,2.8262406580536568
2.3963165484461757,186.69305302210245,72.0961966699987,0.04309282228251769,0.01340561685869107,0.056252105639139,0.011999860603314602,705.7049808451703,167.3005999045261,56.39942016066279,0.0,293.7514170880778,0.00353479978015837,24.15016543225075,2.9412273937457467
2.1348450009232893,199.4511074547171,63.335240348305675,0.025165240693955683,0.008290285192202993,0.03184893819440377,0.018344607443844505,707.539695400417,149.75044981975554,47.541718970480375,0.0,377.2819301391993,0.003937603383600037,26.30372346687397,3.362502886778275
1.943024642307126,197.7482311351489,58.003912410401604,0.013027425204709453,0.00736646665369985,0.0200724406662384,0.019614330777453164,710.5099265280755,115.064662103166,33.836323056989706,0.0,309.51093456016076,0.004415886770377738,25.904306320963375,3.312077582546005
1.8754000997866251,216.85168654578484,57.091373496155455,0.012626025724750557,0.008956662889509675,0.021305634488587282,0.015692789662454742,712.8222332775078,105.92124965854454,26.529155312089696,0.0,189.8804556245814,0.004363343723685991,22.71933202405435,3.266426190874431
1.8474417270164871,252.64469919233858,52.233868984419985,0.01599530372824791,0.010117794943062992,0.025112059595528615,0.014367866388113649,714.0358792723666,122.7333727555658,27.22555261044643,0.0,174.54856479448011,0.004142636448317032,20.622280914433976,3.4502821219207354
1.6763145746295358,277.63008171116905,46.182225136629846,0.005915399667114285,0.006464093474676738,0.012004214114499069,0.018220839819829807,716.2135299806747,114.36353766971995,21.030307829240048,0.0,228.45003685411643,0.004338037626452495,20.99616500840612,3.772560193526451
1.6470172204230757,283.9884697277156,42.35715061891803,0.004445474402410001,0.006248227759406946,0.010335148780766402,0.020338645268927837,716.8686973458836,113.6611949325293,20.370177161797614,0.0,259.6965334640896,0.004493819151955278,21.281070677264367,3.8034046504595653
1.5997353233356282,297.3092085283172,38.87955643476509,0.002490763023550533,0.005450729470535093,0.007551943926414801,0.02184724768961534,717.3997459832796,115.98801584998841,19.11702569360898,0.0,272.646883748697,0.004590624977090278,21.57382478149375,3.974561710034084
1.6669499081471804,262.1841657896056,32.37932050917841,0.0018394291566608007,0.006398160897518462,0.008003611437947832,0.02809900240333668,715.7543561082222,105.73548645219589,20.18920886762821,0.0,348.01835631723816,0.005387654268986119,25.73831239041548,3.7634459134919798
1.690647028668201,243.50984631396693,28.5825431321314,0.0015518974537017654,0.007202947550103753,0.008623249154150782,0.03093510801733302,714.8793138539742,93.70329107538956,19.34592033272493,0.0,367.8826309460319,0.0061111467697291255,28.826218537594727,3.548845072944598
1.7151845762142717,232.1416726014595,26.960616812057772,0.0022455054863712593,0.007978615454329166,0.010133288443008294,0.03143554383610686,714.089185962022,87.51989618453794,18.597283694330585,0.0,351.1840695603188,0.006546171782697235,30.831542284111897,3.453136680442193
1.7262070924746145,231.66699947482465,25.82902174328261,0.0028700889852409303,0.008388037659064648,0.011149769180495261,0.030885688163772178,713.6773023504959,88.90783332941939,17.94072397481007,0.0,319.69116703502414,0.0066864978345571625,31.56442116625491,3.5377415567945696
1.7417496911742194,228.7011094609888,24.97182187344196,0.003231843497437591,0.008711417042598018,0.011820762559919176,0.030664751580783446,713.2977335874974,90.69357877799824,17.6163741710702,0.0,296.2874828596458,0.006769683442906221,32.09141597883503,3.628217079985243
1.780391149385168,219.54971675494681,24.034639854628377,0.004318638714053601,0.009910389749108319,0.014120657670028555,0.030171310190877446,713.151005486712,91.73342244473362,17.45510792773545,0.0,263.78343482472866,0.006815817027053313,31.903597436100288,3.6569656822990093
1.872679100290384,182.30202911157497,27.619376554903948,0.007002963006803966,0.012845920924479877,0.019851258989840956,0.027513608968667662,713.0308008343386,76.24481349426657,16.598997508025885,0.0,192.04970757939122,0.0069457271034461445,31.23231064979304,3.241456523985719
1.9184854253984316,156.43111105156262,34.995038743483526,0.007858763727172084,0.0146429094999258,0.022353335366999055,0.023072992212042277,713.4648595790455,62.446981541993196,14.518005110911016,0.0,113.2576831949566,0.006725391648329105,29.15976321700503,2.903413729233375
1.992476109727701,150.97016525937022,35.91835273639894,0.012153726684010649,0.01788730644028236,0.030043403261219084,0.01986759825619644,713.4599194186475,64.38555315436633,15.057545717549395,0.0,61.47930056567306,0.006626497913659424,27.772066042194286,2.797687516666943
2.0287414692023416,152.5452991663504,36.473242132930054,0.015405626197404416,0.01936617292036942,0.034864875388925215,0.018119675394222698,713.4462033130242,67.23049656427806,15.763833691130667,0.0,40.218013417767736,0.006530351838104658,27.00233676283409,2.751566761891664
2.1483314803517297,166.62310641054043,38.01967229948478,0.029799769603832738,0.025619447991367908,0.055588435028919914,0.012829721633588552,714.1838685006395,76.05023448806058,19.603916903136213,0.0,-2.081471973017443,0.0061811360799308495,23.17802840785268,2.348500259184571
2.1420608670493464,190.58685725949786,37.401763084854615,0.03521351523277631,0.02705957117851279,0.06245749672820036,0.011235650381029718,714.570271391157,82.15018695216784,21.303800129811474,0.0,5.485695001776634,0.006125928775094309,22.408859686136317,2.195893824900293
2.1308404797780343,216.0270665351519,37.624703753001675,0.039624798354268215,0.027116173131708755,0.06689055441453515,0.009940526169155132,714.2604211581194,93.32360872158011,23.968942813226008,0.0,18.808547585287357,0.006004019747905739,22.3216250785016,2.177319334742883
2.1026475341158597,241.17471301910808,39.96433028373552,0.04317512002361829,0.026713921613980923,0.07000188853836214,0.008172451587019756,714.3195239845862,101.36398769898152,26.4418862918591,0.0,32.140178816258924,0.005731798818106168,21.567714885399567,2.112249896150741
1.895317574489996,264.39316368267157,39.32603517965479,0.028032730376927398,0.018537392150160262,0.04644113257457767,0.011802952597475264,715.0360322294863,104.77272660381485,21.78697542822916,0.0,78.51919801656834,0.005443384953017675,22.234361315083145,2.7331196269846054
1.8100926419586962,278.07093501805804,40.58910766059458,0.0199744303571482,0.013743906409579763,0.03339279854678475,0.013059300598739314,715.295796270863,114.38454604593989,20.5156083404175,0.0,91.48125090308449,0.004976211798983086,21.78143168139839,3.3095362504061523
1.6962719159078326,307.984178420337,39.82318096218322,0.0115603082314474,0.009545786642898747,0.02062897112580517,0.014406211050124147,716.260707471257,131.75068406864526,19.023865287257287,0.0,104.98769526216384,0.004470214390960872,20.529878192788455,4.1046985984794375
1.6762590345200485,333.5207385974395,35.31232109084623,0.008474220817910494,0.007174083677558257,0.014918729978792355,0.015518504338892151,715.6940351259138,169.47876098923842,20.001788337733128,0.0,86.5629085093228,0.003923873471673886,19.570597612304717,5.258633427151276
1.6554957940441188,363.57821157443266,27.833933136510847,0.003988883072649213,0.003764659256844518,0.006731835635816547,0.018725565528148462,714.5930792786256,219.80441993980176,22.4666847030974,0.0,96.73120772229775,0.003312311251693832,19.052238692599666,6.756199362086343
1.6350685144695811,377.9743637072285,23.387187427200253,0.0020977559477223483,0.002614082586884966,0.0036714804321302356,0.022701798882640345,715.2252806673641,236.37443261288928,25.581642431107706,0.0,164.8392132198781,0.0031038729558527057,18.308461076883244,7.082637599321602
1.5955379647026313,375.0930061620402,24.68204340317141,0.0013126469027789425,0.0032599812836504073,0.0036747846084787573,0.02325788491054252,717.3838739271598,215.5645301220912,24.10644197600967,0.0,212.29114519550075,0.003224158386087652,17.180198098018302,6.481898346603556
1.56599148322527,363.2466179208976,27.897684780139475,0.0011927933212520399,0.004707983929482511,0.005173128117710726,0.02214558326790643,719.6036105620768,184.9984833756795,21.133783554088318,0.0,220.76049119188303,0.003445647409453326,16.052539850322994,5.684689807141445
1.5535244100563093,347.8047956778522,30.90836477219365,0.0010503100425137656,0.005950821848226165,0.0064157035404309205,0.021326775627624656,721.1263024335876,159.00309457484002,19.061761463616108,0.0,222.87317378668328,0.003650899918890012,15.35103661297117,5.032093965831164
1.5494725737927135,333.9995680318883,33.223780640718445,0.0010935897696753068,0.006910157060319183,0.007534310954913012,0.020855752352103785,722.0912196650899,138.82355582944768,17.673343342773116,0.0,227.78489488220555,0.0038360328697521883,15.060084512116966,4.515741435853333
1.5492656638591817,325.51024669273613,34.60654664927517,0.001354621733939505,0.0074579817128656726,0.008423592065739931,0.02079815345043024,722.5194356314668,126.65348863261312,17.208442162852045,0.0,239.9909054124769,0.003973662653173306,15.098485695417537,4.173737449492008
1.5504351547878394,320.68554764665714,35.23630492029983,0.0017125163515889462,0.007799501204626591,0.009179820078715064,0.02101248395754059,722.7172896642112,119.3341821389813,17.227749359129923,0.0,256.47265320143447,0.004079799751210322,15.268081370629124,3.938783854726571
1.5497182097262272,315.74660137784747,36.150345502515755,0.002069859990600338,0.008192431859593518,0.009986837244946,0.020935033820265327,722.976248609538,110.94606714178526,16.97921820435289,0.0,266.43121465173556,0.004187687725227168,15.36914687884678,3.689358372489771
1.5473373318202586,310.09642543849714,37.46646650899574,0.0023225491438847185,0.008667153247974086,0.010766600537680622,0.02039734993748165,723.3337981947105,101.36351376543692,16.258024368533505,0.0,263.307128750865,0.004285218790390876,15.308870312080781,3.441324234106074
1.5449588100315457,306.44733521078876,37.924058411509925,0.0023466004268638766,0.008963942034310678,0.01112469064945137,0.020340433200450658,723.6094357715353,95.29516825072992,15.812750048620984,0.0,265.6476016438054,0.004360069636776629,15.296907392400879,3.2858608106194223
1.5389774422511513,301.388812535531,39.23850938941592,0.0022481467338755744,0.009327405520256574,0.011426414415033448,0.019644858154589565,723.9918080326023,86.40006217480041,14.746541669125582,0.0,253.21158919323602,0.00443517411574711,15.147359334625806,3.0970077310674373
1.5284024169153785,297.1635100119373,41.13155127100904,0.002007217879697992,0.009673839234634395,0.0115533503215373,0.018351367633307566,724.459009992861,77.29315211019248,13.159126096439746,0.0,224.00251896764314,0.004477100142727203,14.777949019728423,2.9377756749282478
1.520011897821949,293.94198429325826,43.12477382196614,0.0018069833133269788,0.00997084276740183,0.011654183513956803,0.017066380025341176,724.8444820159633,71.65990557861797,11.619979747085091,0.0,187.231837959119,0.004473665351076454,14.296861999389959,2.843666783759002
1.5243839090013247,289.7960501681928,44.15855477406387,0.0017890932500351803,0.010318933174573145,0.011982347667050742,0.016247126064375558,724.9885321909052,69.23114543822184,10.732186460702042,0.0,158.8960328482533,0.0044565712552399285,13.952366307069891,2.829717104906264
1.5294757782600104,284.3918479414115,46.33435184112582,0.001871997777923174,0.010830770175562117,0.0125802905632086,0.014877813798836001,725.3915240144105,65.52942121775543,9.643813633536631,0.0,127.28419457492149,0.004374992422108352,13.10026339298466,2.781657134597477
1.5374083538359544,276.81486463526846,49.190555717550914,0.002201927439284145,0.01159975653742791,0.013709117482579442,0.01341946233970724,726.0822056172625,59.72508881847837,8.72415915906736,0.0,100.83688073481017,0.004275872437809538,11.90361552335856,2.647637267916407
1.545710711305531,270.7194399511767,51.091969975117976,0.002419875512256312,0.012022849575871275,0.014375962502086063,0.012761046317847382,726.4230201288676,56.06411551947327,8.487052490191719,0.0,91.86841367892983,0.004219050681817664,11.270053305094756,2.5491609513322184
1.5562181374953177,266.8382227788491,52.13255663309143,0.002833406796025239,0.012305165483118127,0.015089656221297721,0.01254276707992083,726.4534351214091,54.71129497593323,8.738948331717411,0.0,91.68710815080657,0.004200074511347263,11.080073212875872,2.4894044840365215
1.5665633771409322,264.8013358842843,52.93192022270974,0.0034670464354926815,0.012663340634846169,0.016095454199441674,0.01221880652066482,726.5200322114831,54.20471624615948,9.05014713670721,0.0,90.09933982852306,0.004171187398568926,10.809908683142053,2.4390225177401192
1.583051999757131,262.17298361351453,52.63419791530156,0.004188578329358856,0.013140630066521953,0.017309856914153092,0.012234556618296024,726.5078033999055,54.90769089474293,9.575863314191185,0.0,91.77587832238721,0.004165007016495732,10.667653592789284,2.412184900189257
1.6389017673096065,252.03661997202278,49.9338098263093,0.0060984224928814085,0.01474858738446461,0.020661357426097916,0.013129005681536476,726.1749535925729,57.967531705440614,11.317112743034274,0.0,105.28089801688637,0.004237367157147104,10.843933482766131,2.3705136104098647
1.6820963364398906,240.35353477295936,48.48556215011287,0.007244796967694513,0.016051185140629996,0.022897404351513235,0.013856847644747764,725.8838008191636,57.946710760565985,12.266807390609909,0.0,113.01645695300175,0.004332941456990902,11.14958562817027,2.3080917910048786
1.7548510525276184,224.8398084047338,46.63536464792349,0.009846801703431352,0.018391977363719905,0.02776577331831799,0.014399102927149215,725.4454890052176,59.68179351650431,14.034688341775766,0.0,117.43836479761663,0.004422258560943721,11.29815646450414,2.2161685211153133
1.8168396621701492,215.7915035196208,46.134156826381854,0.013524156419047778,0.020964595137516237,0.03476039476535071,0.013746954751386785,725.2917526428876,60.47338168877003,15.491004805792059,0.0,108.54560848799842,0.004459188423411382,10.937925697311382,2.0653611221649575
1.7596767662134194,229.95025076623108,46.88047833975731,0.01119570674261408,0.019100461087851725,0.030155653861988145,0.013502048679583892,725.6536418949098,61.186248696000504,14.243304672496311,0.0,106.42010051991784,0.004370525788429071,10.77418581045811,2.189485887094185
1.8120969159406148,216.7935153171075,47.637320014838814,0.014439561511280195,0.02137484216377018,0.036102876173909504,0.012777340435668435,725.5191031190125,56.91477535780787,15.074756610030512,0.0,98.30836568551729,0.004467500048682584,10.669669363354727,1.950847324818175
2.0492007170041875,222.8256730252707,47.12248279140053,0.039380173985910566,0.032053892044964075,0.07195450606310479,0.006832496851455547,724.309623311296,68.47401250240759,23.124716447390526,0.0,56.564865823331345,0.004593986057961949,9.407339545194496,1.22084760985304
1.8583207557359676,244.6188061744344,43.97655356654876,0.021532913515268825,0.02240833159604673,0.044196703813298516,0.01311956866314208,724.7620847878902,81.03794357721704,21.04787063944008,0.0,148.46019180329208,0.004222701924027948,10.23081147964747,2.0925757990928293
1.7712670210553556,219.30448890035535,45.10067661520211,0.009896252036196276,0.017910758811228424,0.02740986761874049,0.016576812283315066,724.796160321737,60.496720907648594,16.10182138503558,0.0,173.69369142107163,0.0045466160489888545,12.46966802705932,2.146611272154774
1.8066144452794566,196.5462269153739,44.954093251487,0.008543678625887936,0.01743217659654891,0.025419086717637988,0.017686278398995336,723.2742509011717,57.55341553590486,15.690812305250606,0.0,163.6054960941551,0.004748587802704925,14.374791387838414,2.2254665385298935
1.795507858471587,195.2866720663075,44.71396079325548,0.007232433433228009,0.016444603584522537,0.02328632303559063,0.01809661449043909,722.7524594459189,57.51214583125561,15.036053467647221,0.0,160.00123017658242,0.004811350176590708,15.197829001650852,2.3256636805274127
1.7795657693816818,198.05574667122514,44.07061283442832,0.00631935579449656,0.015743766812683434,0.02179237712973045,0.01846878065070158,722.600993511347,57.70728194366568,14.535010563976535,0.0,161.61289470315492,0.004860957830325849,15.664365275159565,2.3879746553583794
1.8186607801643215,186.80097326256163,42.5094769121948,0.0070305104166659945,0.016649054930475193,0.023261784502961805,0.0194943794194135,722.12067787352,58.43995910530137,15.327318486141571,0.0,168.4917903189793,0.004960548081501482,16.200073645590408,2.376345366353515
1.9820815843929502,160.30140724043056,40.484140933731965,0.014705082987485553,0.022327623813699737,0.037410509545214875,0.018248367470658146,721.0141984699079,61.61918832778788,18.255154752686053,0.0,133.04480545261538,0.005144291789686313,16.185934095848566,2.162342528554082
2.050748857395058,160.36814871888438,40.83388157628967,0.019750602134622635,0.024993694245140176,0.04512919875077816,0.016142328623039947,721.0834806548787,66.55719698344271,19.305261201665736,0.0,94.77367788439851,0.0049951039050046935,14.93695913469884,2.1214040062065767
1.975560057989882,177.02863528609095,41.67254955994624,0.01752598478840678,0.02374329952964453,0.04157250407365094,0.015257466744066521,722.2849079089726,68.83901630428768,17.928356111112254,0.0,83.26232701931639,0.0047594988217241185,13.486978670903332,2.250396485882737
1.9837302185395813,171.53431804297512,40.52224270353493,0.01648080012794017,0.023896057993272934,0.04067784251349975,0.015709865580076712,722.3089622444388,68.68597057806032,17.266514544216722,0.0,74.04525599419087,0.004796893432287041,13.554425047039633,2.319642331472358
1.9760370833797312,168.93473290234078,40.32482631763378,0.015101156467446676,0.023446254240626654,0.03881959215364324,0.015796031246797963,722.1106275437487,68.00154092230116,16.330373145766902,0.0,61.30068833201807,0.004833072631584319,13.900702258283374,2.401085775837701
1.9406997087989468,167.11722451013605,41.46561061680632,0.01187602013257998,0.021881810223270976,0.03382961889259294,0.016072825051841197,722.0676168661786,64.43519166858422,14.795405023246675,0.0,55.94000793845494,0.004840776292636139,14.287663852306052,2.4787657803688252
1.9134029431250845,164.36126736213532,44.33431645612226,0.009886540910863955,0.020415486344696424,0.029857105203365972,0.01587521919238754,721.9979782768504,59.1975432151397,13.810163604468993,0.0,55.729734230534234,0.00480843834223059,14.516534743917962,2.457730667726505
1.8947225049482384,168.42814805887417,47.31922437713804,0.010338893611682215,0.019910150032696652,0.029907214474896346,0.014724431483242168,722.0376151752419,56.335172037101344,13.808748537774356,0.0,54.96054425544931,0.0047442471142895995,14.347036087090197,2.3510937404786105
1.8834462295046623,179.6799255364569,50.06865865108726,0.012783482329957295,0.02036870795613356,0.03335916097109483,0.012811398137081771,722.2383395603205,54.908239800825655,14.356671894326784,0.0,50.05967774720476,0.0046774668088433325,13.833702267249844,2.174261814364985
1.8525872514908557,191.45801795389468,52.84528749043392,0.013294889819205537,0.019605688942058146,0.03308485084598199,0.011736263872315002,722.4124014401145,54.067784260448505,14.42057998773093,0.0,53.326236890212556,0.004591712456058411,13.568097098869783,2.105178548182959
1.8182305531534604,209.50072667470417,57.0413900840346,0.015849145229202055,0.019448446833252454,0.03547686870896036,0.009543851097062987,722.7685408839089,51.92966386627829,14.599054247394974,0.0,49.66965885808196,0.004510012931052969,13.018349715882415,1.9172542649544169
1.826912609628391,222.2348453291687,58.71403639387249,0.02030363045379323,0.020504134864383884,0.0409978201789937,0.00783244426593913,722.772014802243,54.51938937663931,16.054409665825105,0.0,48.238888572536666,0.004444155180789594,12.538771256009511,1.7690964186873999
1.8708753425965357,230.34184328516704,59.91557714721494,0.02677568935666271,0.022749459555173636,0.049750697744489425,0.005955440134059851,722.6917669245855,59.35817589446664,18.551134194889542,0.0,45.181354859912645,0.0043429568138293176,11.721379810524018,1.5888972261074006
1.9121313198682113,235.34156843878935,61.33364457278287,0.03186980344983935,0.02400746041571725,0.05612516275591144,0.004820356474394782,722.0933253184196,65.08131972892683,21.309151004830134,0.0,53.02776287654328,0.0042500101344978775,11.514697475709772,1.4808648394216701
2.0843860617803553,242.68485906791756,61.97185889092853,0.04639522182923082,0.027751745561968896,0.07444468573099453,0.0026771206792705407,719.3672958108381,87.7677005049835,31.472801747089363,0.0,71.95685375430749,0.004124221437898869,12.070864157979113,1.3284371706701734
1.876689982952229,241.1868346346365,49.28513856654335,0.0226647068426993,0.017836146356867966,0.04067831134933298,0.014386833336215762,720.0643002909932,88.12581218853703,27.017894860039064,0.0,238.73486006151776,0.004363042511174443,15.194025679930618,2.127439000220407
1.8206267244023422,215.2949841558875,47.048119677593014,0.013009567611613634,0.015449821789688602,0.0286943700114253,0.01811197755947456,720.4637704024767,67.7025852489219,21.541779916203406,0.0,265.8750188155078,0.004807452256413146,17.22867059385719,2.112933746129204
1.8999279979615722,172.9213498418188,45.06823631015232,0.01112574298302817,0.016038456534001884,0.027109721290388987,0.021051869185509723,718.786524668986,62.94802435310333,21.246596859894485,0.0,258.7203532937355,0.005132883706056918,19.403921788297463,2.1879449458792846
1.9277097101308525,168.26144510896373,40.48130188515618,0.01076668235556759,0.015882498429897272,0.02650264324662483,0.024109472110420808,717.7414492298882,69.53939302054543,22.63539843340669,0.0,291.1767361222694,0.005360187585785101,20.911798852339746,2.3649045379837195
1.941283748766802,159.9077572067874,37.75436314219023,0.009293388054356892,0.015956992258546247,0.02502599499348318,0.026073151087468688,717.5160967575011,69.21955347891134,21.92837914686574,0.0,293.33563212240455,0.005535923746077152,21.57338078414913,2.4628079734596473
1.957815031580052,157.69780279356698,35.63174460492535,0.009390893516153192,0.016738376973059386,0.02572964013753696,0.025917664819635013,717.3671097222016,71.61421182482145,21.028962509227004,0.0,257.1223341705916,0.005614982258508455,21.685031726936476,2.588173269539724
2.033126878121202,148.94473383236914,33.2830245649441,0.01144543540041257,0.018894298549064416,0.030358497917789204,0.02535814963076087,716.6880292404945,74.90721187391843,20.99531410094479,0.0,207.909409499989,0.005760259235842843,21.99190615317101,2.6670713490446047
2.0839472670703834,147.45670873552388,32.597181846516285,0.014167791805409188,0.020679961758369874,0.03509474099332308,0.023226723352566828,716.172558159066,79.22981029118654,20.619470291367097,0.0,146.0103012785337,0.005774877760063588,21.86656141738719,2.757775459821483
2.2277845949584556,139.1708628615438,34.01079314705996,0.023967980348572532,0.025557826611495485,0.04979524273002579,0.01823527876767761,715.1069490723734,83.771084524343,22.002736197106312,0.0,65.36909618958265,0.005800740934403657,21.3698873631814,2.597292604285645
2.3409876327419084,144.42304385985307,38.12204097783006,0.036645278377613714,0.030799610202154597,0.06775761605569408,0.012273452228094294,714.8431148579592,86.99487554917982,24.540429865308084,0.0,-10.163132816541633,0.005647756988831459,19.725985372488456,2.2276021679278584
2.4139448463981257,163.96604590252417,40.23403650406818,0.04824708234028065,0.0343071721148964,0.08289538464852235,0.008183287165183113,714.6876446658107,101.17143144516027,29.685374468165875,0.0,-28.696092315722268,0.005345938187072136,18.055636698185573,1.9850480549107958
2.594500537464305,183.66682395191785,42.87904880463196,0.06712173938480645,0.0402187704303336,0.10779052832369095,0.0034481623281191875,713.6854017874501,124.47263924689076,40.356644692027764,0.0,-28.30565281134244,0.004990715500564359,16.297148330237228,1.567709864451376
2.8531408673966987,209.3149254814927,47.25037167875129,0.09355469906283288,0.04842609919602218,0.14261258983939382,-0.002872783399882839,712.2930942255273,154.97565550946135,55.90431774313353,0.0,-14.626756196888238,0.004584023425561891,13.902786394134827,0.914897471568628
2.9043400664524506,237.10929170061263,49.68661988502833,0.10479060450454111,0.05145736220177907,0.1569378017473663,-0.006441696027272577,712.3628543473758,166.2658021573659,61.53789711983874,0.0,-7.8032098600229745,0.004369787319656408,12.316990246705581,0.5754955291272945
2.8509495069950663,260.7508601932018,49.79330662251931,0.10652891268147156,0.05124106265533586,0.15842312948084702,-0.0077948058637871236,712.715298542544,168.4453073925832,61.25071582604764,0.0,-10.437862420540881,0.0043572057498084404,12.064187483502751,0.5276738708547102
2.854070120042283,269.2933708852269,49.41236309140907,0.10828772578716389,0.051200122007500314,0.16010204176242238,-0.008383011088201428,712.1992133122277,173.893208296438,61.9968159039776,0.0,-16.847251979824478,0.004382938542083597,12.606717301956797,0.5826795170584087
2.8040980725302056,269.0737356383388,49.59867938799875,0.1020764532927015,0.047705522970220265,0.15027373572547872,-0.006608672327520465,711.7576440170766,180.0261439915383,61.232400491268265,0.0,-1.5688505205927186,0.004225877094773659,13.245287277420836,0.9520904251109181
2.665171289258758,260.09252950334445,49.99674028769654,0.08599024738596839,0.040325839963933394,0.1266184451554391,-0.002048219944491312,711.7777644768612,179.91464911697818,57.21223052562565,0.0,39.13617740849905,0.0039940217445601795,14.187370972357494,1.5793049858165544
2.5879878009850437,247.69133110477196,49.8621775656288,0.07556370216682674,0.03615819524421122,0.11193267058481345,0.0010270744354925025,711.8770547252605,176.07574456426823,54.00671166210965,0.0,59.71910034036581,0.003921989763861746,14.861105336441085,1.9312647649938293
